order_id,product_id,unit_price,quantity,discount,total_sale,soma,repeticoes_doid,media,ano_mes
10701,71,"21,50",20,"0,15","365,5","2864,5",3,"954,8333333",1997-10
10701,76,"18,00",35,"0,15","535,5","2864,5",3,"954,8333333",1997-10
10702,3,"10,00",6,0,60,330,2,165,1997-10
10702,76,"18,00",15,0,270,330,2,165,1997-10
10703,2,"19,00",5,0,95,2545,3,"848,3333333",1997-10
10703,59,"55,00",35,0,1925,2545,3,"848,3333333",1997-10
10703,73,"15,00",35,0,525,2545,3,"848,3333333",1997-10
10704,4,"22,00",6,0,132,"595,5",3,"198,5",1997-10
10704,24,"4,50",35,0,"157,5","595,5",3,"198,5",1997-10
10704,48,"12,75",24,0,306,"595,5",3,"198,5",1997-10
10705,31,"12,50",20,0,250,378,2,189,1997-10
10705,32,"32,00",4,0,128,378,2,189,1997-10
10706,16,"17,45",20,0,349,1893,3,631,1997-10
10706,43,"46,00",24,0,1104,1893,3,631,1997-10
10706,59,"55,00",8,0,440,1893,3,631,1997-10
10707,55,"24,00",21,0,504,1641,3,547,1997-10
10707,57,"19,50",40,0,780,1641,3,547,1997-10
10707,70,"15,00",28,"0,15",357,1641,3,547,1997-10
10708,5,"21,35",4,0,"85,4","180,4",2,"90,2",1997-10
10708,36,"19,00",5,0,95,"180,4",2,"90,2",1997-10
10709,8,"40,00",40,0,1600,3424,3,"1141,333333",1997-10
10709,51,"53,00",28,0,1484,3424,3,"1141,333333",1997-10
10709,60,"34,00",10,0,340,3424,3,"1141,333333",1997-10
10710,19,"9,20",5,0,46,"93,5",2,"46,75",1997-10
10710,47,"9,50",5,0,"47,5","93,5",2,"46,75",1997-10
10711,19,"9,20",12,0,"110,4","4451,7",3,"1483,9",1997-10
10711,41,"9,65",42,0,"405,3","4451,7",3,"1483,9",1997-10
10711,53,"32,80",120,0,3936,"4451,7",3,"1483,9",1997-10
10712,53,"32,80",3,"0,05","93,48","1233,48",2,"616,74",1997-10
10712,56,"38,00",30,0,1140,"1233,48",2,"616,74",1997-10
10713,10,"31,00",18,0,558,"2827,9",4,"706,975",1997-10
10713,26,"31,23",30,0,"936,9","2827,9",4,"706,975",1997-10
10713,45,"9,50",110,0,1045,"2827,9",4,"706,975",1997-10
10713,46,"12,00",24,0,288,"2827,9",4,"706,975",1997-10
10714,2,"19,00",30,"0,25","427,5","2205,75",5,"441,15",1997-10
10714,17,"39,00",27,"0,25","789,75","2205,75",5,"441,15",1997-10
10714,47,"9,50",50,"0,25","356,25","2205,75",5,"441,15",1997-10
10714,56,"38,00",18,"0,25",513,"2205,75",5,"441,15",1997-10
10714,58,"13,25",12,"0,25","119,25","2205,75",5,"441,15",1997-10
10715,10,"31,00",21,0,651,1296,2,648,1997-10
10715,71,"21,50",30,0,645,1296,2,648,1997-10
10716,21,"10,00",5,0,50,706,3,"235,3333333",1997-10
10716,51,"53,00",7,0,371,706,3,"235,3333333",1997-10
10716,61,"28,50",10,0,285,706,3,"235,3333333",1997-10
10717,21,"10,00",32,"0,05",304,"1270,75",3,"423,5833333",1997-10
10717,54,"7,45",15,0,"111,75","1270,75",3,"423,5833333",1997-10
10717,69,"36,00",25,"0,05",855,"1270,75",3,"423,5833333",1997-10
10718,12,"38,00",36,0,1368,3463,4,"865,75",1997-10
10718,16,"17,45",20,0,349,3463,4,"865,75",1997-10
10718,36,"19,00",40,0,760,3463,4,"865,75",1997-10
10718,62,"49,30",20,0,986,3463,4,"865,75",1997-10
10719,18,"62,50",12,"0,25","562,5","844,2525",3,"281,4175",1997-10
10719,30,"25,89",3,"0,25","58,2525","844,2525",3,"281,4175",1997-10
10719,54,"7,45",40,"0,25","223,5","844,2525",3,"281,4175",1997-10
10720,35,"18,00",21,0,378,550,2,275,1997-10
10720,71,"21,50",8,0,172,550,2,275,1997-10
10721,44,"19,45",50,"0,05","923,875","923,875",1,"923,875",1997-10
10722,2,"19,00",3,0,57,1570,4,"392,5",1997-10
10722,31,"12,50",50,0,625,1570,4,"392,5",1997-10
10722,68,"12,50",45,0,"562,5",1570,4,"392,5",1997-10
10722,75,"7,75",42,0,"325,5",1570,4,"392,5",1997-10
10723,26,"31,23",15,0,"468,45","468,45",1,"468,45",1997-10
10724,10,"31,00",16,0,496,"638,5",2,"319,25",1997-10
10724,61,"28,50",5,0,"142,5","638,5",2,"319,25",1997-10
10725,41,"9,65",12,0,"115,8","287,8",3,"95,93333333",1997-10
10725,52,"7,00",4,0,28,"287,8",3,"95,93333333",1997-10
10725,55,"24,00",6,0,144,"287,8",3,"95,93333333",1997-10
10726,4,"22,00",25,0,550,655,2,"327,5",1997-11
10726,11,"21,00",5,0,105,655,2,"327,5",1997-11
10727,17,"39,00",20,"0,05",741,"1624,5",3,"541,5",1997-11
10727,56,"38,00",10,"0,05",361,"1624,5",3,"541,5",1997-11
10727,59,"55,00",10,"0,05","522,5","1624,5",3,"541,5",1997-11
10728,30,"25,89",15,0,"388,35","1296,75",4,"324,1875",1997-11
10728,40,"18,40",6,0,"110,4","1296,75",4,"324,1875",1997-11
10728,55,"24,00",12,0,288,"1296,75",4,"324,1875",1997-11
10728,60,"34,00",15,0,510,"1296,75",4,"324,1875",1997-11
10729,1,"18,00",50,0,900,1850,3,"616,6666667",1997-11
10729,21,"10,00",30,0,300,1850,3,"616,6666667",1997-11
10729,50,"16,25",40,0,650,1850,3,"616,6666667",1997-11
10730,16,"17,45",15,"0,05","248,6625","484,2625",3,"161,4208333",1997-11
10730,31,"12,50",3,"0,05","35,625","484,2625",3,"161,4208333",1997-11
10730,65,"21,05",10,"0,05","199,975","484,2625",3,"161,4208333",1997-11
10731,21,"10,00",40,"0,05",380,"1890,5",2,"945,25",1997-11
10731,51,"53,00",30,"0,05","1510,5","1890,5",2,"945,25",1997-11
10732,76,"18,00",20,0,360,360,1,360,1997-11
10733,14,"23,25",16,0,372,1459,3,"486,3333333",1997-11
10733,28,"45,60",20,0,912,1459,3,"486,3333333",1997-11
10733,52,"7,00",25,0,175,1459,3,"486,3333333",1997-11
10734,6,"25,00",30,0,750,"1498,35",3,"499,45",1997-11
10734,30,"25,89",15,0,"388,35","1498,35",3,"499,45",1997-11
10734,76,"18,00",20,0,360,"1498,35",3,"499,45",1997-11
10735,61,"28,50",20,"0,1",513,"536,4",2,"268,2",1997-11
10735,77,"13,00",2,"0,1","23,4","536,4",2,"268,2",1997-11
10736,65,"21,05",40,0,842,997,2,"498,5",1997-11
10736,75,"7,75",20,0,155,997,2,"498,5",1997-11
10737,13,"6,00",4,0,24,"139,8",2,"69,9",1997-11
10737,41,"9,65",12,0,"115,8","139,8",2,"69,9",1997-11
10738,16,"17,45",3,0,"52,35","52,35",1,"52,35",1997-11
10739,36,"19,00",6,0,114,240,2,120,1997-11
10739,52,"7,00",18,0,126,240,2,120,1997-11
10740,28,"45,60",5,"0,2","182,4",1416,4,354,1997-11
10740,35,"18,00",35,"0,2",504,1416,4,354,1997-11
10740,45,"9,50",40,"0,2",304,1416,4,354,1997-11
10740,56,"38,00",14,"0,2","425,6",1416,4,354,1997-11
10741,2,"19,00",15,"0,2",228,228,1,228,1997-11
10742,3,"10,00",20,0,200,3118,3,"1039,333333",1997-11
10742,60,"34,00",50,0,1700,3118,3,"1039,333333",1997-11
10742,72,"34,80",35,0,1218,3118,3,"1039,333333",1997-11
10743,46,"12,00",28,"0,05","319,2","319,2",1,"319,2",1997-11
10744,40,"18,40",50,"0,2",736,736,1,736,1997-11
10745,18,"62,50",24,0,1500,"4529,8",4,"1132,45",1997-11
10745,44,"19,45",16,0,"311,2","4529,8",4,"1132,45",1997-11
10745,59,"55,00",45,0,2475,"4529,8",4,"1132,45",1997-11
10745,72,"34,80",7,0,"243,6","4529,8",4,"1132,45",1997-11
10746,13,"6,00",6,0,36,"2311,7",4,"577,925",1997-11
10746,42,"14,00",28,0,392,"2311,7",4,"577,925",1997-11
10746,62,"49,30",9,0,"443,7","2311,7",4,"577,925",1997-11
10746,69,"36,00",40,0,1440,"2311,7",4,"577,925",1997-11
10747,31,"12,50",8,0,100,"1912,85",4,"478,2125",1997-11
10747,41,"9,65",35,0,"337,75","1912,85",4,"478,2125",1997-11
10747,63,"43,90",9,0,"395,1","1912,85",4,"478,2125",1997-11
10747,69,"36,00",30,0,1080,"1912,85",4,"478,2125",1997-11
10748,23,"9,00",44,0,396,2196,3,732,1997-11
10748,40,"18,40",40,0,736,2196,3,732,1997-11
10748,56,"38,00",28,0,1064,2196,3,732,1997-11
10749,56,"38,00",15,0,570,1080,3,360,1997-11
10749,59,"55,00",6,0,330,1080,3,360,1997-11
10749,76,"18,00",10,0,180,1080,3,360,1997-11
10750,14,"23,25",5,"0,15","98,8125","1590,5625",3,"530,1875",1997-11
10750,45,"9,50",40,"0,15",323,"1590,5625",3,"530,1875",1997-11
10750,59,"55,00",25,"0,15","1168,75","1590,5625",3,"530,1875",1997-11
10751,26,"31,23",12,"0,1","337,284","1631,484",4,"407,871",1997-11
10751,30,"25,89",30,0,"776,7","1631,484",4,"407,871",1997-11
10751,50,"16,25",20,"0,1","292,5","1631,484",4,"407,871",1997-11
10751,73,"15,00",15,0,225,"1631,484",4,"407,871",1997-11
10752,1,"18,00",8,0,144,252,2,126,1997-11
10752,69,"36,00",3,0,108,252,2,126,1997-11
10753,45,"9,50",4,0,38,88,2,44,1997-11
10753,74,"10,00",5,0,50,88,2,44,1997-11
10754,40,"18,40",3,0,"55,2","55,2",1,"55,2",1997-11
10755,47,"9,50",30,"0,25","213,75","1948,5",4,"487,125",1997-11
10755,56,"38,00",30,"0,25",855,"1948,5",4,"487,125",1997-11
10755,57,"19,50",14,"0,25","204,75","1948,5",4,"487,125",1997-11
10755,69,"36,00",25,"0,25",675,"1948,5",4,"487,125",1997-11
10756,18,"62,50",21,"0,2",1050,1990,4,"497,5",1997-11
10756,36,"19,00",20,"0,2",304,1990,4,"497,5",1997-11
10756,68,"12,50",6,"0,2",60,1990,4,"497,5",1997-11
10756,69,"36,00",20,"0,2",576,1990,4,"497,5",1997-11
10757,34,"14,00",30,0,420,3082,4,"770,5",1997-11
10757,59,"55,00",7,0,385,3082,4,"770,5",1997-11
10757,62,"49,30",30,0,1479,3082,4,"770,5",1997-11
10757,64,"33,25",24,0,798,3082,4,"770,5",1997-11
10758,26,"31,23",20,0,"624,6","1644,6",3,"548,2",1997-11
10758,52,"7,00",60,0,420,"1644,6",3,"548,2",1997-11
10758,70,"15,00",40,0,600,"1644,6",3,"548,2",1997-11
10759,32,"32,00",10,0,320,320,1,320,1997-11
10760,25,"14,00",12,"0,25",126,2917,3,"972,3333333",1997-12
10760,27,"43,90",40,0,1756,2917,3,"972,3333333",1997-12
10760,43,"46,00",30,"0,25",1035,2917,3,"972,3333333",1997-12
10761,25,"14,00",35,"0,25","367,5",507,2,"253,5",1997-12
10761,75,"7,75",18,0,"139,5",507,2,"253,5",1997-12
10762,39,"18,00",16,0,288,4337,4,"1084,25",1997-12
10762,47,"9,50",30,0,285,4337,4,"1084,25",1997-12
10762,51,"53,00",28,0,1484,4337,4,"1084,25",1997-12
10762,56,"38,00",60,0,2280,4337,4,"1084,25",1997-12
10763,21,"10,00",40,0,400,616,3,"205,3333333",1997-12
10763,22,"21,00",6,0,126,616,3,"205,3333333",1997-12
10763,24,"4,50",20,0,90,616,3,"205,3333333",1997-12
10764,3,"10,00",20,"0,1",180,2286,2,1143,1997-12
10764,39,"18,00",130,"0,1",2106,2286,2,1143,1997-12
10765,65,"21,05",80,"0,1","1515,6","1515,6",1,"1515,6",1997-12
10766,2,"19,00",40,0,760,2310,3,770,1997-12
10766,7,"30,00",35,0,1050,2310,3,770,1997-12
10766,68,"12,50",40,0,500,2310,3,770,1997-12
10767,42,"14,00",2,0,28,28,1,28,1997-12
10768,22,"21,00",4,0,84,1477,4,"369,25",1997-12
10768,31,"12,50",50,0,625,1477,4,"369,25",1997-12
10768,60,"34,00",15,0,510,1477,4,"369,25",1997-12
10768,71,"21,50",12,0,258,1477,4,"369,25",1997-12
10769,41,"9,65",30,"0,05","275,025","1684,275",4,"421,06875",1997-12
10769,52,"7,00",15,"0,05","99,75","1684,275",4,"421,06875",1997-12
10769,61,"28,50",20,0,570,"1684,275",4,"421,06875",1997-12
10769,62,"49,30",15,0,"739,5","1684,275",4,"421,06875",1997-12
10770,11,"21,00",15,"0,25","236,25","236,25",1,"236,25",1997-12
10771,71,"21,50",16,0,344,344,1,344,1997-12
10772,29,"123,79",18,0,"2228,22","3603,22",2,"1801,61",1997-12
10772,59,"55,00",25,0,1375,"3603,22",2,"1801,61",1997-12
10773,17,"39,00",33,0,1287,"2030,4",3,"676,8",1997-12
10773,31,"12,50",70,"0,2",700,"2030,4",3,"676,8",1997-12
10773,75,"7,75",7,"0,2","43,4","2030,4",3,"676,8",1997-12
10774,31,"12,50",2,"0,25","18,75","868,75",2,"434,375",1997-12
10774,66,"17,00",50,0,850,"868,75",2,"434,375",1997-12
10775,10,"31,00",6,0,186,228,2,114,1997-12
10775,67,"14,00",3,0,42,228,2,114,1997-12
10776,31,"12,50",16,"0,05",190,"6635,275",4,"1658,81875",1997-12
10776,42,"14,00",12,"0,05","159,6","6635,275",4,"1658,81875",1997-12
10776,45,"9,50",27,"0,05","243,675","6635,275",4,"1658,81875",1997-12
10776,51,"53,00",120,"0,05",6042,"6635,275",4,"1658,81875",1997-12
10777,42,"14,00",20,"0,2",224,224,1,224,1997-12
10778,41,"9,65",10,0,"96,5","96,5",1,"96,5",1997-12
10779,16,"17,45",20,0,349,1335,2,"667,5",1997-12
10779,62,"49,30",20,0,986,1335,2,"667,5",1997-12
10780,70,"15,00",35,0,525,720,2,360,1997-12
10780,77,"13,00",15,0,195,720,2,360,1997-12
10781,54,"7,45",3,"0,2","17,88","975,88",3,"325,2933333",1997-12
10781,56,"38,00",20,"0,2",608,"975,88",3,"325,2933333",1997-12
10781,74,"10,00",35,0,350,"975,88",3,"325,2933333",1997-12
10782,31,"12,50",1,0,"12,5","12,5",1,"12,5",1997-12
10783,31,"12,50",10,0,125,"1442,5",2,"721,25",1997-12
10783,38,"263,50",5,0,"1317,5","1442,5",2,"721,25",1997-12
10784,36,"19,00",30,0,570,1488,3,496,1997-12
10784,39,"18,00",2,"0,15","30,6",1488,3,496,1997-12
10784,72,"34,80",30,"0,15","887,4",1488,3,496,1997-12
10785,10,"31,00",10,0,310,"387,5",2,"193,75",1997-12
10785,75,"7,75",10,0,"77,5","387,5",2,"193,75",1997-12
10786,8,"40,00",30,"0,2",960,"1531,08",3,"510,36",1997-12
10786,30,"25,89",15,"0,2","310,68","1531,08",3,"510,36",1997-12
10786,75,"7,75",42,"0,2","260,4","1531,08",3,"510,36",1997-12
10787,2,"19,00",15,"0,05","270,75","2622,76",2,"1311,38",1997-12
10787,29,"123,79",20,"0,05","2352,01","2622,76",2,"1311,38",1997-12
10788,19,"9,20",50,"0,05",437,"731,5",2,"365,75",1997-12
10788,75,"7,75",40,"0,05","294,5","731,5",2,"365,75",1997-12
10789,18,"62,50",30,0,1875,3687,4,"921,75",1997-12
10789,35,"18,00",15,0,270,3687,4,"921,75",1997-12
10789,63,"43,90",30,0,1317,3687,4,"921,75",1997-12
10789,68,"12,50",18,0,225,3687,4,"921,75",1997-12
10790,7,"30,00",3,"0,15","76,5","722,5",2,"361,25",1997-12
10790,56,"38,00",20,"0,15",646,"722,5",2,"361,25",1997-12
10791,29,"123,79",14,"0,05","1646,407","1829,757",2,"914,8785",1997-12
10791,41,"9,65",20,"0,05","183,35","1829,757",2,"914,8785",1997-12
10792,2,"19,00",10,0,190,"399,85",3,"133,2833333",1997-12
10792,54,"7,45",3,0,"22,35","399,85",3,"133,2833333",1997-12
10792,68,"12,50",15,0,"187,5","399,85",3,"133,2833333",1997-12
10793,41,"9,65",14,0,"135,1","191,1",2,"95,55",1997-12
10793,52,"7,00",8,0,56,"191,1",2,"95,55",1997-12
10794,14,"23,25",15,"0,2",279,"314,76",2,"157,38",1997-12
10794,54,"7,45",6,"0,2","35,76","314,76",2,"157,38",1997-12
10795,16,"17,45",65,0,"1134,25",2158,2,1079,1997-12
10795,17,"39,00",35,"0,25","1023,75",2158,2,1079,1997-12
10796,26,"31,23",21,"0,2","524,664","2341,364",4,"585,341",1997-12
10796,44,"19,45",10,0,"194,5","2341,364",4,"585,341",1997-12
10796,64,"33,25",35,"0,2",931,"2341,364",4,"585,341",1997-12
10796,69,"36,00",24,"0,2","691,2","2341,364",4,"585,341",1997-12
10797,11,"21,00",20,0,420,420,1,420,1997-12
10798,62,"49,30",2,0,"98,6","446,6",2,"223,3",1997-12
10798,72,"34,80",10,0,348,"446,6",2,"223,3",1997-12
10799,13,"6,00",20,"0,15",102,"1553,5",3,"517,8333333",1997-12
10799,24,"4,50",20,"0,15","76,5","1553,5",3,"517,8333333",1997-12
10799,59,"55,00",25,0,1375,"1553,5",3,"517,8333333",1997-12
10800,11,"21,00",50,"0,1",945,"1468,935",3,"489,645",1997-12
10800,51,"53,00",10,"0,1",477,"1468,935",3,"489,645",1997-12
10800,54,"7,45",7,"0,1","46,935","1468,935",3,"489,645",1997-12
10801,17,"39,00",40,"0,25",1170,"3026,85",2,"1513,425",1997-12
10801,29,"123,79",20,"0,25","1856,85","3026,85",2,"1513,425",1997-12
10802,30,"25,89",25,"0,25","485,4375","2942,8125",4,"735,703125",1997-12
10802,51,"53,00",30,"0,25","1192,5","2942,8125",4,"735,703125",1997-12
10802,55,"24,00",60,"0,25",1080,"2942,8125",4,"735,703125",1997-12
10802,62,"49,30",5,"0,25","184,875","2942,8125",4,"735,703125",1997-12
10803,19,"9,20",24,"0,05","209,76","1193,01",3,"397,67",1997-12
10803,25,"14,00",15,"0,05","199,5","1193,01",3,"397,67",1997-12
10803,59,"55,00",15,"0,05","783,75","1193,01",3,"397,67",1997-12
10804,10,"31,00",36,0,1116,"2278,4",3,"759,4666667",1997-12
10804,28,"45,60",24,0,"1094,4","2278,4",3,"759,4666667",1997-12
10804,49,"20,00",4,"0,15",68,"2278,4",3,"759,4666667",1997-12
10805,34,"14,00",10,0,140,2775,2,"1387,5",1997-12
10805,38,"263,50",10,0,2635,2775,2,"1387,5",1997-12
10806,2,"19,00",20,"0,25",285,"439,6",3,"146,5333333",1997-12
10806,65,"21,05",2,0,"42,1","439,6",3,"146,5333333",1997-12
10806,74,"10,00",15,"0,25","112,5","439,6",3,"146,5333333",1997-12
10807,40,"18,40",1,0,"18,4","18,4",1,"18,4",1997-12
10808,56,"38,00",20,"0,15",646,1411,2,"705,5",1998-01
10808,76,"18,00",50,"0,15",765,1411,2,"705,5",1998-01
10809,52,"7,00",20,0,140,140,1,140,1998-01
10810,13,"6,00",7,0,42,187,3,"62,33333333",1998-01
10810,25,"14,00",5,0,70,187,3,"62,33333333",1998-01
10810,70,"15,00",5,0,75,187,3,"62,33333333",1998-01
10811,19,"9,20",15,0,138,852,3,284,1998-01
10811,23,"9,00",18,0,162,852,3,284,1998-01
10811,40,"18,40",30,0,552,852,3,284,1998-01
10812,31,"12,50",16,"0,1",180,"1692,8",3,"564,2666667",1998-01
10812,72,"34,80",40,"0,1","1252,8","1692,8",3,"564,2666667",1998-01
10812,77,"13,00",20,0,260,"1692,8",3,"564,2666667",1998-01
10813,2,"19,00",12,"0,2","182,4","602,4",2,"301,2",1998-01
10813,46,"12,00",35,0,420,"602,4",2,"301,2",1998-01
10814,41,"9,65",20,0,193,"1788,45",4,"447,1125",1998-01
10814,43,"46,00",20,"0,15",782,"1788,45",4,"447,1125",1998-01
10814,48,"12,75",8,"0,15","86,7","1788,45",4,"447,1125",1998-01
10814,61,"28,50",30,"0,15","726,75","1788,45",4,"447,1125",1998-01
10815,33,"2,50",16,0,40,40,1,40,1998-01
10816,38,"263,50",30,"0,05","7509,75","8446,45",2,"4223,225",1998-01
10816,62,"49,30",20,"0,05","936,7","8446,45",2,"4223,225",1998-01
10817,26,"31,23",40,"0,15","1061,82","10952,845",4,"2738,21125",1998-01
10817,38,"263,50",30,0,7905,"10952,845",4,"2738,21125",1998-01
10817,40,"18,40",60,"0,15","938,4","10952,845",4,"2738,21125",1998-01
10817,62,"49,30",25,"0,15","1047,625","10952,845",4,"2738,21125",1998-01
10818,32,"32,00",20,0,640,833,2,"416,5",1998-01
10818,41,"9,65",20,0,193,833,2,"416,5",1998-01
10819,43,"46,00",7,0,322,477,2,"238,5",1998-01
10819,75,"7,75",20,0,155,477,2,"238,5",1998-01
10820,56,"38,00",30,0,1140,1140,1,1140,1998-01
10821,35,"18,00",20,0,360,678,2,339,1998-01
10821,51,"53,00",6,0,318,678,2,339,1998-01
10822,62,"49,30",3,0,"147,9","237,9",2,"118,95",1998-01
10822,70,"15,00",6,0,90,"237,9",2,"118,95",1998-01
10823,11,"21,00",20,"0,1",378,2826,4,"706,5",1998-01
10823,57,"19,50",15,0,"292,5",2826,4,"706,5",1998-01
10823,59,"55,00",40,"0,1",1980,2826,4,"706,5",1998-01
10823,77,"13,00",15,"0,1","175,5",2826,4,"706,5",1998-01
10824,41,"9,65",12,0,"115,8","250,8",2,"125,4",1998-01
10824,70,"15,00",9,0,135,"250,8",2,"125,4",1998-01
10825,26,"31,23",12,0,"374,76","1030,76",2,"515,38",1998-01
10825,53,"32,80",20,0,656,"1030,76",2,"515,38",1998-01
10826,31,"12,50",35,0,"437,5",730,2,365,1998-01
10826,57,"19,50",15,0,"292,5",730,2,365,1998-01
10827,10,"31,00",15,0,465,843,2,"421,5",1998-01
10827,39,"18,00",21,0,378,843,2,"421,5",1998-01
10828,20,"81,00",5,0,405,932,2,466,1998-01
10828,38,"263,50",2,0,527,932,2,466,1998-01
10829,2,"19,00",10,0,190,1764,4,441,1998-01
10829,8,"40,00",20,0,800,1764,4,441,1998-01
10829,13,"6,00",10,0,60,1764,4,441,1998-01
10829,60,"34,00",21,0,714,1764,4,441,1998-01
10830,6,"25,00",6,0,150,1974,4,"493,5",1998-01
10830,39,"18,00",28,0,504,1974,4,"493,5",1998-01
10830,60,"34,00",30,0,1020,1974,4,"493,5",1998-01
10830,68,"12,50",24,0,300,1974,4,"493,5",1998-01
10831,19,"9,20",2,0,"18,4","2684,4",4,"671,1",1998-01
10831,35,"18,00",8,0,144,"2684,4",4,"671,1",1998-01
10831,38,"263,50",8,0,2108,"2684,4",4,"671,1",1998-01
10831,43,"46,00",9,0,414,"2684,4",4,"671,1",1998-01
10832,13,"6,00",3,"0,2","14,4","475,11",4,"118,7775",1998-01
10832,25,"14,00",10,"0,2",112,"475,11",4,"118,7775",1998-01
10832,44,"19,45",16,"0,2","248,96","475,11",4,"118,7775",1998-01
10832,64,"33,25",3,0,"99,75","475,11",4,"118,7775",1998-01
10833,7,"30,00",20,"0,1",540,"906,93",3,"302,31",1998-01
10833,31,"12,50",9,"0,1","101,25","906,93",3,"302,31",1998-01
10833,53,"32,80",9,"0,1","265,68","906,93",3,"302,31",1998-01
10834,29,"123,79",8,"0,05","940,804","1432,714",2,"716,357",1998-01
10834,30,"25,89",20,"0,05","491,91","1432,714",2,"716,357",1998-01
10835,59,"55,00",15,0,825,"845,8",2,"422,9",1998-01
10835,77,"13,00",2,"0,2","20,8","845,8",2,"422,9",1998-01
10836,22,"21,00",52,0,1092,"4705,5",5,"941,1",1998-01
10836,35,"18,00",6,0,108,"4705,5",5,"941,1",1998-01
10836,57,"19,50",24,0,468,"4705,5",5,"941,1",1998-01
10836,60,"34,00",60,0,2040,"4705,5",5,"941,1",1998-01
10836,64,"33,25",30,0,"997,5","4705,5",5,"941,1",1998-01
10837,13,"6,00",6,0,36,"1064,5",4,"266,125",1998-01
10837,40,"18,40",25,0,460,"1064,5",4,"266,125",1998-01
10837,47,"9,50",40,"0,25",285,"1064,5",4,"266,125",1998-01
10837,76,"18,00",21,"0,25","283,5","1064,5",4,"266,125",1998-01
10838,1,"18,00",4,"0,25",54,"1938,375",3,"646,125",1998-01
10838,18,"62,50",25,"0,25","1171,875","1938,375",3,"646,125",1998-01
10838,36,"19,00",50,"0,25","712,5","1938,375",3,"646,125",1998-01
10839,58,"13,25",30,"0,1","357,75","827,55",2,"413,775",1998-01
10839,72,"34,80",15,"0,1","469,8","827,55",2,"413,775",1998-01
10840,25,"14,00",6,"0,2","67,2","211,2",2,"105,6",1998-01
10840,39,"18,00",10,"0,2",144,"211,2",2,"105,6",1998-01
10841,10,"31,00",16,0,496,4581,4,"1145,25",1998-01
10841,56,"38,00",30,0,1140,4581,4,"1145,25",1998-01
10841,59,"55,00",50,0,2750,4581,4,"1145,25",1998-01
10841,77,"13,00",15,0,195,4581,4,"1145,25",1998-01
10842,11,"21,00",15,0,315,975,4,"243,75",1998-01
10842,43,"46,00",5,0,230,975,4,"243,75",1998-01
10842,68,"12,50",20,0,250,975,4,"243,75",1998-01
10842,70,"15,00",12,0,180,975,4,"243,75",1998-01
10843,51,"53,00",4,"0,25",159,159,1,159,1998-01
10844,22,"21,00",35,0,735,735,1,735,1998-01
10845,23,"9,00",70,"0,1",567,"3812,7",5,"762,54",1998-01
10845,35,"18,00",25,"0,1",405,"3812,7",5,"762,54",1998-01
10845,42,"14,00",42,"0,1","529,2","3812,7",5,"762,54",1998-01
10845,58,"13,25",60,"0,1","715,5","3812,7",5,"762,54",1998-01
10845,64,"33,25",48,0,1596,"3812,7",5,"762,54",1998-01
10846,4,"22,00",21,0,462,1112,3,"370,6666667",1998-01
10846,70,"15,00",30,0,450,1112,3,"370,6666667",1998-01
10846,74,"10,00",20,0,200,1112,3,"370,6666667",1998-01
10847,1,"18,00",80,"0,2",1152,"4931,92",6,"821,9866667",1998-01
10847,19,"9,20",12,"0,2","88,32","4931,92",6,"821,9866667",1998-01
10847,37,"26,00",60,"0,2",1248,"4931,92",6,"821,9866667",1998-01
10847,45,"9,50",36,"0,2","273,6","4931,92",6,"821,9866667",1998-01
10847,60,"34,00",45,"0,2",1224,"4931,92",6,"821,9866667",1998-01
10847,71,"21,50",55,"0,2",946,"4931,92",6,"821,9866667",1998-01
10848,5,"21,35",30,0,"640,5","931,5",2,"465,75",1998-01
10848,9,"97,00",3,0,291,"931,5",2,"465,75",1998-01
10849,3,"10,00",49,0,490,"967,819",2,"483,9095",1998-01
10849,26,"31,23",18,"0,15","477,819","967,819",2,"483,9095",1998-01
10850,25,"14,00",20,"0,15",238,629,3,"209,6666667",1998-01
10850,33,"2,50",4,"0,15","8,5",629,3,"209,6666667",1998-01
10850,70,"15,00",30,"0,15","382,5",629,3,"209,6666667",1998-01
10851,2,"19,00",5,"0,05","90,25",2603,4,"650,75",1998-01
10851,25,"14,00",10,"0,05",133,2603,4,"650,75",1998-01
10851,57,"19,50",10,"0,05","185,25",2603,4,"650,75",1998-01
10851,59,"55,00",42,"0,05","2194,5",2603,4,"650,75",1998-01
10852,2,"19,00",15,0,285,2984,3,"994,6666667",1998-01
10852,17,"39,00",6,0,234,2984,3,"994,6666667",1998-01
10852,62,"49,30",50,0,2465,2984,3,"994,6666667",1998-01
10853,18,"62,50",10,0,625,625,1,625,1998-01
10854,10,"31,00",100,"0,15",2635,"2966,5",2,"1483,25",1998-01
10854,13,"6,00",65,"0,15","331,5","2966,5",2,"1483,25",1998-01
10855,16,"17,45",50,0,"872,5","2227,8875",4,"556,971875",1998-01
10855,31,"12,50",14,0,175,"2227,8875",4,"556,971875",1998-01
10855,56,"38,00",24,0,912,"2227,8875",4,"556,971875",1998-01
10855,65,"21,05",15,"0,15","268,3875","2227,8875",4,"556,971875",1998-01
10856,2,"19,00",20,0,380,660,2,330,1998-01
10856,42,"14,00",20,0,280,660,2,330,1998-01
10857,3,"10,00",30,0,300,"2048,2125",3,"682,7375",1998-01
10857,26,"31,23",35,"0,25","819,7875","2048,2125",3,"682,7375",1998-01
